"id","Wind Speed (km/h)","Wind Bearing (degrees)","Visibility (km)","Loud Cover"
"80203","3.0751","150","16.1","0"
"80204","3.1395","127","16.1","0"
"80205","6.1663","122","15.5526","0"
"80206","3.2039","149","16.0517","0"
"80207","6.118","150","16.0517","0"
"80208","3.4776","135","15.5204","0"
"80209","3.1878","148","15.8263","0"
"80210","6.44","130","15.8263","0"
"80211","6.0375","139","14.9569","0"
"80212","4.83","120","15.7297","0"
"80213","10.8031","120","11.8979","0"
"80214","9.3058","127","11.6886","0"
"80215","12.558","160","15.134","0"
"80216","13.9909","141","15.1823","0"
"80217","12.2682","152","14.7637","0"
"80218","14.1519","151","15.1823","0"
"80219","14.0875","199","15.1823","0"
"80220","13.1859","171","14.7637","0"
"80221","13.7977","180","15.1823","0"
"80222","13.5401","162","15.1823","0"
"80223","9.7888","169","14.7637","0"
"80224","7.8085","171","15.1823","0"
"80225","4.6046","220","15.1823","0"
"80226","4.6368","169","10.5455","0"
"80227","1.5295","180","10.2074","0"
"80228","0","0","12.2199","0"
"80229","5.796","166","12.0428","0"
"80230","4.6046","110","9.982","0"
"80231","14.49","20","14.9086","0"
"80232","11.0929","179","5.9248","0"
"80233","17.71","110","8.1305","0"
"80234","10.4489","309","8.1305","0"
"80235","3.7674","31","8.3398","0"
"80236","10.6904","69","9.8049","0"
"80237","4.669","42","8.0017","0"
"80238","0.966","93","8.7101","0"
"80239","4.7012","111","9.982","0"
"80240","4.8944","77","9.982","0"
"80241","5.4096","90","10.3523","0"
"80242","4.0411","11","9.982","0"
"80243","4.9588","133","10.2557","0"
"80244","4.6368","187","10.5777","0"
"80245","7.6475","218","10.2557","0"
"80246","0.9016","348","10.2557","0"
"80247","0.4186","104","15.5526","0"
"80248","6.923","340","15.8263","0"
"80249","10.626","0","15.8263","0"
"80250","6.8425","2","15.5526","0"
"80251","4.4758","20","16.1","0"
"80252","6.1502","60","16.1","0"
"80253","3.4132","59","14.7637","0"
"80254","0","0","15.134","0"
"80255","0","0","15.134","0"
"80256","2.737","0","14.5222","0"
"80257","3.22","350","14.9086","0"
"80258","6.1502","340","14.9086","0"
"80259","4.0733","18","12.0428","0"
"80260","3.22","330","9.982","0"
"80261","4.7334","19","11.9784","0"
"80262","6.9552","48","15.3111","0"
"80263","7.9695","38","15.8263","0"
"80264","10.7548","350","16.1","0"
"80265","9.0482","29","15.3111","0"
"80266","7.728","20","10.2557","0"
"80267","4.4597","280","10.2557","0"
"80268","7.5831","358","10.3523","0"
"80269","8.6618","311","9.982","0"
"80270","10.7709","310","9.982","0"
"80271","13.5884","343","10.3523","0"
"80272","7.0357","341","9.982","0"
"80273","12.3004","0","9.982","0"
"80274","9.1287","333","10.5777","0"
"80275","9.2736","9","16.1","0"
"80276","6.5044","1","16.1","0"
"80277","3.542","342","15.5526","0"
"80278","6.44","340","16.1","0"
"80279","6.279","0","16.0517","0"
"80280","5.9409","325","14.9569","0"
"80281","6.2468","341","15.8263","0"
"80282","6.44","340","14.9086","0"
"80283","6.4561","1","14.168","0"
"80284","3.2039","29","7.2128","0"
"80285","7.8246","20","8.1305","0"
"80286","8.9033","12","15.1501","0"
"80287","9.1609","2","16.1","0"
"80288","7.6314","1","16.1","0"
"80289","10.2235","1","15.5526","0"
"80290","9.5473","9","16.1","0"
"80291","11.2378","341","16.1","0"
"80292","9.66","351","10.5777","0"
"80293","12.3004","342","10.2557","0"
"80294","9.5151","320","10.2557","0"
"80295","8.5813","10","10.5777","0"
"80296","9.4668","22","9.982","0"
"80297","12.2038","149","15.8263","0"
"80298","8.7745","167","15.5526","0"
"80299","3.22","140","16.1","0"
"80300","3.22","70","16.1","0"
"80301","9.3219","147","15.1823","0"
"80302","6.44","150","16.1","0"
"80303","10.4006","130","16.1","0"
"80304","5.7477","144","15.1501","0"
"80305","3.22","140","16.0517","0"
"80306","3.22","130","14.9086","0"
"80307","1.6583","265","14.168","0"
"80308","0","0","14.812","0"
"80309","0","0","15.7297","0"
"80310","8.2593","119","15.1501","0"
"80311","10.9963","119","16.1","0"
"80312","9.6117","108","16.1","0"
"80313","7.8729","86","15.5526","0"
"80314","7.8729","72","16.1","0"
"80315","3.9284","23","16.1","0"
"80316","6.2629","48","15.5526","0"
"80317","4.8944","149","9.982","0"
"80318","10.1591","12","9.982","0"
"80319","8.6135","353","10.5777","0"
"80320","7.5187","32","10.2557","0"
"80321","4.6851","62","10.2557","0"
"80322","10.2396","107","10.5777","0"
"80323","9.66","100","16.1","0"
"80324","3.22","130","16.1","0"
"80325","3.1234","175","15.5204","0"
"80326","0","0","16.1","0"
"80327","3.22","300","16.1","0"
"80328","3.1878","28","15.5526","0"
"80329","6.1824","41","16.0517","0"
"80330","3.0751","10","15.8263","0"
"80331","3.6708","131","15.3111","0"
"80332","4.83","120","15.8263","0"
"80333","7.7441","139","15.8263","0"
"80334","7.8085","139","15.5526","0"
"80335","9.5634","151","16.1","0"
"80336","10.8031","160","16.1","0"
"80337","12.0589","160","15.5526","0"
"80338","10.9319","180","16.1","0"
"80339","9.4024","180","16.1","0"
"80340","6.5205","197","15.5526","0"
"80341","12.2038","179","16.1","0"
"80342","7.3899","83","16.1","0"
"80343","8.1305","100","15.5526","0"
"80344","7.567","93","16.1","0"
"80345","3.0268","84","16.1","0"
"80346","3.1556","33","15.5526","0"
"80347","0","0","16.1","0"
"80348","0","0","16.1","0"
"80349","6.601","164","15.5526","0"
"80350","5.957","189","16.1","0"
"80351","6.4883","181","16.1","0"
"80352","10.304","192","15.3111","0"
"80353","6.279","189","15.8263","0"
"80354","6.279","181","15.8263","0"
"80355","2.6726","161","15.3111","0"
"80356","4.508","144","15.8263","0"
"80357","1.5617","155","16.1","0"
"80358","8.9033","160","15.5526","0"
"80359","12.0267","162","16.1","0"
"80360","12.3004","182","16.1","0"
"80361","13.1215","200","15.5526","0"
"80362","12.3809","172","16.1","0"
"80363","9.4346","231","16.1","0"
"80364","8.0983","223","15.5526","0"
"80365","8.4042","179","16.1","0"
"80366","7.406","106","10.2557","0"
"80367","3.9767","162","15.5526","0"
"80368","10.6904","51","16.1","0"
"80369","8.05","350","16.1","0"
"80370","6.9713","333","15.5526","0"
"80371","7.6958","337","16.1","0"
"80372","6.1824","341","16.1","0"
"80373","3.0268","274","15.5526","0"
"80374","13.9587","181","12.2521","0"
"80375","10.1108","167","11.914","0"
"80376","16.9372","190","12.2521","0"
"80377","13.8138","202","11.9784","0"
"80378","15.3755","205","11.6886","0"
"80379","9.2414","194","9.982","0"
"80380","11.4632","222","9.982","0"
"80381","12.4775","226","10.1752","0"
"80382","15.9873","232","10.2557","0"
"80383","21.7833","222","16.1","0"
"80384","12.8156","228","15.1823","0"
"80385","20.8334","252","10.2557","0"
"80386","14.5544","245","9.982","0"
"80387","22.7171","272","10.3523","0"
"80388","25.4219","290","9.982","0"
"80389","22.2985","309","9.982","0"
"80390","18.2574","306","9.982","0"
"80391","19.8674","347","9.982","0"
"80392","21.4291","318","10.2557","0"
"80393","18.676","304","10.2235","0"
"80394","23.2001","291","10.2557","0"
"80395","20.4309","290","16.1","0"
"80396","18.9014","303","15.1823","0"
"80397","20.2055","300","16.1","0"
"80398","10.8031","290","1.8837","0"
"80399","5.8282","303","1.8354","0"
"80400","6.118","311","1.61","0"
"80401","3.3488","304","1.771","0"
"80402","6.5849","295","2.8497","0"
"80403","4.8139","329","3.0107","0"
"80404","9.4185","359","4.3953","0"
"80405","4.6851","21","3.7835","0"
"80406","4.8783","8","4.4919","0"
"80407","7.8407","351","6.0214","0"
"80408","7.6314","19","7.3255","0"
"80409","7.9534","10","9.9015","0"
"80410","9.5634","9","9.9015","0"
"80411","9.0643","8","9.3702","0"
"80412","10.9158","9","9.9015","0"
"80413","10.9319","20","8.05","0"
"80414","8.5008","2","6.2307","0"
"80415","9.2092","10","6.1985","0"
"80416","7.8407","350","6.1985","0"
"80417","4.6207","332","6.4078","0"
"80418","7.7763","339","6.118","0"
"80419","6.2307","349","6.118","0"
"80420","5.7155","340","6.3434","0"
"80421","6.279","340","6.118","0"
"80422","6.279","339","6.118","0"
"80423","3.5581","340","6.6493","0"
"80424","6.2951","300","6.0697","0"
"80425","3.22","290","6.0697","0"
"80426","4.4597","302","6.118","0"
"80427","4.7334","299","4.991","0"
"80428","0.1449","310","6.0697","0"
"80429","3.0107","290","3.0429","0"
"80430","1.61","280","3.4937","0"
"80431","8.05","300","3.5581","0"
"80432","4.6529","322","5.4418","0"
"80433","4.5402","215","8.9677","0"
"80434","1.6583","193","9.982","0"
"80435","4.508","243","9.4507","0"
"80436","9.2253","201","9.982","0"
"80437","7.5831","210","9.9015","0"
"80438","7.1001","218","11.0768","0"
"80439","7.6153","191","11.8979","0"
"80440","7.8729","172","11.8979","0"
"80441","7.1806","195","6.2307","0"
"80442","8.1949","221","6.1985","0"
"80443","6.4239","192","1.0465","0"
"80444","3.1556","207","1.4007","0"
"80445","7.9695","182","0.483","0"
"80446","6.4239","182","0.8533","0"
"80447","5.4096","177","0.8211","0"
"80448","6.279","173","0.2254","0"
"80449","10.5133","182","0.3542","0"
"80450","5.6189","188","0.8533","0"
"80451","7.8246","183","0.161","0"
"80452","9.4185","192","0.3381","0"
"80453","8.0661","176","0.1449","0"
"80454","11.0446","181","0.161","0"
"80455","9.2092","181","0.161","0"
"80456","10.2557","174","0.2576","0"
"80457","10.6904","163","0.7567","0"
"80458","7.889","192","0.3864","0"
"80459","7.5831","203","0.644","0"
"80460","8.0822","202","0.9821","0"
"80461","7.9534","183","0.9821","0"
"80462","12.7834","186","0.8211","0"
"80463","12.1877","181","0.6762","0"
"80464","15.1823","181","0.6762","0"
"80465","13.2181","213","0.5152","0"
"80466","12.4292","202","0.4347","0"
"80467","16.7923","211","0.4347","0"
"80468","10.9158","227","0.3703","0"
"80469","10.9158","221","0.5796","0"
"80470","10.8031","210","0.5796","0"
"80471","12.3326","201","0.4991","0"
"80472","13.7494","190","0.161","0"
"80473","13.8943","180","0.161","0"
"80474","10.2074","171","0.1449","0"
"80475","10.9158","161","0.161","0"
"80476","12.3809","170","0.161","0"
"80477","10.8353","174","0.2737","0"
"80478","9.3058","189","0.322","0"
"80479","9.4346","207","0.322","0"
"80480","8.4525","211","0.3059","0"
"80481","9.5473","198","0.3542","0"
"80482","10.9319","209","0.3381","0"
"80483","11.109","224","0.6762","0"
"80484","11.0446","221","1.8676","0"
"80485","12.1877","192","0.9821","0"
"80486","10.6743","235","0.7406","0"
"80487","11.3344","232","0.7567","0"
"80488","12.6546","251","1.1109","0"
"80489","12.6385","254","1.2075","0"
"80490","12.9444","251","1.5295","0"
"80491","11.2378","241","1.449","0"
"80492","10.8997","246","1.2236","0"
"80493","10.7387","240","1.288","0"
"80494","6.5527","233","0.8211","0"
"80495","6.3273","240","0.3542","0"
"80496","10.4811","189","0.1932","0"
"80497","2.9785","138","0.1771","0"
"80498","2.1574","52","0.2254","0"
"80499","3.22","130","0.161","0"
"80500","3.0751","110","0.3381","0"
"80501","3.8962","81","0.322","0"
"80502","3.1073","197","0.161","0"
"80503","1.5939","155","0.322","0"
"80504","0.4669","72","1.288","0"
"80505","4.5724","78","3.4132","0"
"80506","4.8944","91","5.8926","0"
"80507","7.5026","86","6.2468","0"
"80508","10.948","99","6.9069","0"
"80509","11.0124","62","6.8747","0"
"80510","10.0464","54","4.6207","0"
"80511","12.4292","72","5.9731","0"
"80512","13.8138","62","6.0214","0"
"80513","11.0607","90","5.7316","0"
"80514","10.7709","91","6.0214","0"
"80515","10.5777","82","5.9731","0"
"80516","4.0411","90","5.6833","0"
"80517","3.3649","146","5.9731","0"
"80518","5.635","44","5.9731","0"
"80519","3.3488","44","5.5545","0"
"80520","6.1502","44","5.9731","0"
"80521","5.957","42","5.9731","0"
"80522","5.7799","49","3.3649","0"
"80523","3.4293","71","3.059","0"
"80524","8.1949","81","1.9642","0"
"80525","7.4543","108","0.4508","0"
"80526","3.22","110","1.4168","0"
"80527","3.0751","140","1.4168","0"
"80528","4.8622","141","2.1896","0"
"80529","3.1395","187","3.0107","0"
"80530","10.5938","180","3.0107","0"
"80531","4.2665","203","2.4472","0"
"80532","7.8246","220","1.932","0"
"80533","8.05","220","1.932","0"
"80534","2.9785","276","1.8032","0"
"80535","1.5456","255","1.9803","0"
"80536","4.7495","310","1.9803","0"
"80537","7.0679","271","2.3989","0"
"80538","4.9749","310","3.4615","0"
"80539","8.05","290","3.0107","0"
"80540","3.0751","275","2.6726","0"
"80541","3.1878","272","2.9785","0"
"80542","4.8461","273","0.9821","0"
"80543","3.3488","282","0.7889","0"
"80544","3.2683","276","0.3542","0"
"80545","3.3649","274","0.3703","0"
"80546","3.4132","319","0.4347","0"
"80547","3.1234","333","0.6762","0"
"80548","3.1234","340","1.449","0"
"80549","4.4275","343","2.0447","0"
"80550","4.7495","0","2.5438","0"
"80551","7.5992","10","3.0107","0"
"80552","8.7745","20","2.8819","0"
"80553","10.7709","39","4.9105","0"
"80554","12.4936","10","3.9767","0"
"80555","10.4972","35","5.8604","0"
"80556","7.728","32","4.9105","0"
"80557","7.5831","350","5.9731","0"
"80558","1.9642","16","4.9427","0"
"80559","4.6529","12","4.991","0"
"80560","4.7173","71","5.9731","0"
"80561","2.7531","33","5.6833","0"
"80562","4.6851","94","5.9731","0"
"80563","5.8604","64","4.9105","0"
"80564","2.4794","105","4.7656","0"
"80565","3.22","140","4.025","0"
"80566","6.1824","134","6.0214","0"
"80567","5.7638","159","5.7316","0"
"80568","6.3273","172","6.0214","0"
"80569","3.1556","177","6.0214","0"
"80570","5.9248","178","5.6833","0"
"80571","6.3756","157","5.6833","0"
"80572","4.7978","236","5.9731","0"
"80573","4.6529","159","3.2039","0"
"80574","9.1126","143","1.0465","0"
"80575","9.5312","152","1.3524","0"
"80576","6.5849","178","2.9141","0"
"80577","12.5419","199","4.8783","0"
"80578","10.9158","190","4.9105","0"
"80579","10.8675","203","5.6672","0"
"80580","12.4614","198","4.8783","0"
"80581","13.8943","190","4.8461","0"
"80582","14.168","192","4.7173","0"
"80583","9.4507","189","6.0214","0"
"80584","9.3219","190","6.9391","0"
"80585","11.6564","191","6.8586","0"
"80586","12.397","190","7.8729","0"
"80587","11.0768","180","7.8729","0"
"80588","10.0786","180","7.2933","0"
"80589","13.8782","200","7.8246","0"
"80590","10.8031","209","7.8246","0"
"80591","6.279","207","6.9391","0"
"80592","6.4883","201","5.957","0"
"80593","6.44","183","5.957","0"
"80594","6.0053","199","5.3291","0"
"80595","13.8621","191","5.9248","0"
"80596","15.3755","190","5.9087","0"
"80597","10.2879","210","5.313","0"
"80598","10.5938","180","5.9087","0"
"80599","12.2843","190","5.9087","0"
"80600","14.5705","183","8.6135","0"
"80601","11.0607","190","9.7083","0"
"80602","13.8943","200","7.8729","0"
"80603","9.499","201","7.4865","0"
"80604","10.5938","200","7.9051","0"
"80605","9.4668","178","6.118","0"
"80606","9.6922","179","5.6189","0"
"80607","7.8085","181","4.5885","0"
"80608","9.3702","170","7.9695","0"
"80609","4.2665","138","7.3255","0"
"80610","1.61","150","6.9874","0"
"80611","0","0","6.0214","0"
"80612","2.9946","167","4.5402","0"
"80613","3.22","210","4.025","0"
"80614","0","0","3.9767","0"
"80615","2.5599","346","3.7191","0"
"80616","3.22","340","1.3685","0"
"80617","3.22","40","1.3202","0"
"80618","2.8658","301","2.4794","0"
"80619","1.4329","284","1.8998","0"
"80620","3.1717","322","1.449","0"
"80621","6.7781","322","1.6261","0"
"80622","9.5634","41","1.4329","0"
"80623","4.8139","19","1.4329","0"
"80624","7.4382","351","2.4472","0"
"80625","4.8622","342","2.8175","0"
"80626","4.7012","333","3.0107","0"
"80627","7.3738","1","2.9785","0"
"80628","9.2092","2","3.1878","0"
"80629","7.8085","31","3.5259","0"
"80630","7.1001","31","2.5438","0"
"80631","1.6583","63","4.5241","0"
"80632","1.4651","5","4.991","0"
"80633","4.186","335","4.6529","0"
"80634","4.83","0","4.991","0"
"80635","6.44","20","4.9427","0"
"80636","5.7799","39","3.8318","0"
"80637","3.1556","52","3.9767","0"
"80638","20.4148","299","16.1","0"
"80639","18.7243","292","15.1823","0"
"80640","24.6008","291","16.1","0"
"80641","24.4881","280","16.1","0"
"80642","18.4184","294","15.1823","0"
"80643","14.3451","291","16.1","0"
"80644","10.0947","300","16.1","0"
"80645","10.5938","299","15.1823","0"
"80646","14.4578","308","9.982","0"
"80647","14.2807","281","9.982","0"
"80648","14.2807","301","9.982","0"
"80649","15.778","271","9.982","0"
"80650","12.5741","252","9.982","0"
"80651","14.1036","239","9.982","0"
"80652","11.0607","262","9.982","0"
"80653","11.0446","261","9.982","0"
"80654","7.5026","238","9.982","0"
"80655","12.4775","242","10.2074","0"
"80656","15.939","251","16.0517","0"
"80657","10.0142","278","15.1501","0"
"80658","9.66","243","16.0517","0"
"80659","6.1019","221","15.9229","0"
"80660","10.2235","243","14.8764","0"
"80661","6.2951","226","15.6009","0"
"80662","2.9624","22","4.8461","0"
"80663","2.8175","63","2.0447","0"
"80664","3.22","140","1.4329","0"
"80665","8.05","150","1.4168","0"
"80666","3.7191","144","1.2719","0"
"80667","3.4454","150","1.8676","0"
"80668","3.2039","159","1.4168","0"
"80669","5.2003","158","1.2075","0"
"80670","4.83","148","1.2397","0"
"80671","4.6529","149","1.8676","0"
"80672","5.0232","144","2.5921","0"
"80673","3.5098","167","6.8103","0"
"80674","1.9964","120","7.8085","0"
"80675","10.143","130","2.7853","0"
"80676","13.8138","141","1.9642","0"
"80677","10.787","131","3.0107","0"
"80678","9.0321","126","2.8497","0"
"80679","10.9158","141","2.5438","0"
"80680","10.8031","130","1.3202","0"
"80681","10.2718","114","0.7567","0"
"80682","12.558","140","0.4025","0"
"80683","13.8943","130","0.7084","0"
"80684","13.1054","133","0.3542","0"
"80685","6.5044","149","0.161","0"
"80686","10.9641","132","0.7889","0"
"80687","10.1269","142","0.7245","0"
"80688","10.948","160","0.7889","0"
"80689","6.762","158","0.644","0"
"80690","10.787","158","0.5957","0"
"80691","12.6546","142","0.7889","0"
"80692","9.5956","161","0.7889","0"
"80693","8.9838","161","0.5796","0"
"80694","11.0446","151","0.6279","0"
"80695","11.0768","170","0.6279","0"
"80696","11.4149","163","0.7567","0"
"80697","12.4131","170","0.644","0"
"80698","9.5634","178","0.644","0"
"80699","10.3201","163","1.0948","0"
"80700","10.8997","171","1.288","0"
"80701","13.8299","190","1.288","0"
"80702","12.7673","195","0.9016","0"
"80703","15.5526","191","0.966","0"
"80704","12.4453","240","0.644","0"
"80705","5.5062","241","0.161","0"
"80706","0.6279","257","0.2093","0"
"80707","3.3649","244","0.6762","0"
"80708","3.381","254","0.483","0"
"80709","3.1556","232","0.9821","0"
"80710","6.4722","212","0.5152","0"
"80711","5.635","199","0.4347","0"
"80712","6.279","163","0.322","0"
"80713","10.7548","191","0.322","0"
"80714","10.1108","160","0.2737","0"
